1,0,9,7,6,0
2,0,7,5,9,0
4,0,13,7,10,0
5,0,11,7,10,0
6,0,932,37,13,0
7,0,748,26,13,0
8,0,19,11,17,0
10,0,9,6,13,0
11,0,8,11,11,0
12,0,11,7,13,0
13,0,11,6,1539,0
14,0,4,3,0,0
16,0,13,10,2016,0
17,0,13,11,9,0
18,0,11,8,6,0
19,0,5,2,11,0
20,0,9,1555,86,0
22,0,15,306,22,0
23,0,10,7,15,0
24,0,10,7,4,0
25,0,15,10,10,0
26,0,12,7,8,0
28,0,6,5,15,0
29,0,8,11,11,0
30,0,8,5,4,0
31,0,11,8,11,0
32,0,12,8,11,0
34,0,13,4,0,0
35,0,11,7,13,0
36,0,4,5,3,0
37,0,13,5,7,0
